Country name,Year,Reconstruction costs from drought,Insured damages against drought,Total economic damages from drought,Death rates from drought,Injury rates from drought,Homelessness rate from drought,Reconstruction costs from earthquakes,Insured damages against earthquakes,Total economic damages from earthquakes,Death rates from earthquakes,Injury rates from earthquakes,Homelessness rate from earthquakes,Reconstruction costs from disasters,Insured damages against disasters,Total economic damages from disasters,Death rates from disasters,Injury rates from disasters,Homelessness rate from disasters,Reconstruction costs from volcanic activity,Insured damages against volcanic activity,Total economic damages from volcanic activity,Death rates from volcanic activity,Injury rates from volcanic activity,Homelessness rate from volcanic activity,Reconstruction costs from floods,Insured damages against floods,Total economic damages from floods,Death rates from floods,Injury rates from floods,Homelessness rate from floods,Reconstruction costs from mass movements,Insured damages against mass movements,Total economic damages from mass movements,Death rates from mass movements,Injury rates from mass movements,Homelessness rate from mass movements,Reconstruction costs from storms,Insured damages against storms,Total economic damages from storms,Death rates from storms,Injury rates from storms,Homelessness rate from storms,Reconstruction costs from landslides,Insured damages against landslides,Total economic damages from landslides,Death rates from landslides,Injury rates from landslides,Homelessness rate from landslides,Reconstruction costs from fog,Insured damages against fog,Total economic damages from fog,Death rates from fog,Injury rates from fog,Homelessness rate from fog,Reconstruction costs from wildfires,Insured damages against wildfires,Total economic damages from wildfires,Death rates from wildfires,Injury rates from wildfires,Homelessness rate from wildfires,Reconstruction costs from extreme temperatures,Insured damages against extreme temperatures,Total economic damages from extreme temperatures,Death rates from extreme temperatures,Injury rates from extreme temperatures,Homelessness rate from extreme temperatures,Reconstruction costs from glacial lake outbursts,Insured damages against glacial lake outbursts,Total economic damages from glacial lake outbursts,Death rates from glacial lake outbursts,Injury rates from glacial lake outbursts,Homelessness rate from glacial lake outbursts,Total economic damages from disasters as a share of GDP,Total economic damages from drought as a share of GDP,Total economic damages from earthquakes as a share of GDP,Total economic damages from extreme temperatures as a share of GDP,Total economic damages from floods as a share of GDP,Total economic damages from landslides as a share of GDP,Total economic damages from mass movements as a share of GDP,Total economic damages from storms as a share of GDP,Total economic damages from volcanic activity as a share of GDP,Total economic damages from volcanic activity as a share of GDP.1,total_damages_pct_gdp_glacial_lake
Indonesia,2021,,,,,,,0.0,0.0,58700000.0,0.044565693,0.3484891,0.82190824,0,300000000,928700000,0.18666449,0.3777125,0.82190824,0.0,0.0,20000000.0,0.025935771,0.009862899,0.0,0.0,0.0,50000000.0,0.021917554,0.005844681,0.0,,,,,,,0.0,300000000.0,800000000.0,0.08255612,0.007671144,0.0,0.0,0.0,0.0,0.011689362,0.005844681,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.07829909,,0.004949022,,0.0042155213,0.0,,0.06744834,0.0016862085,,
Indonesia,2022,,,,,,,0.0,0.0,62000000.0,0.12667815,2.545541,0.18693194,0,0,136000000,0.14664175,2.5488079,71.48241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000000.0,0.019963605,0.0032667718,71.29548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021618963,0.0075666374,0.021618964,0,0,0,0.026303073,0.01657454,0.021618964,,,,,,,0.0,0.0,0.0,0.0021618963,0.0025222125,0.0,,,,,,,0.0,0.0,0.0,0.00036031607,0.0036031606,0.0,0.0,0.0,0.0,0.021618964,0.0028825286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,2020,,,,,,,0.0,0.0,0.0,0.0,0.085920304,0.0,0,0,2358000000,0.05957141,0.12601645,0.0,,,,,,,0.0,0.0,2358000000.0,0.045824163,0.04009614,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.013747249,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9835837,,0.0,,0.9835837,0.0,,,,,
Iran,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175000000.0,0.0034120597,0.19676211,0.0,0,0,175000000,0.029571185,0.3355192,0.0,,,,,,,0.0,0.0,0.0,0.0125108855,0.0,0.0,,,,,,,0.0,0.0,0.0,0.013648239,0.1387571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048649877,0.0,0.048649877,,0.0,,,0.0,,,
Iran,2022,,,,,,,0.0,0.0,143000000.0,0.005646491,1.3675802,0.16939473,0,0,344000000,0.11631772,1.3845196,0.16939473,,,,,,,0.0,0.0,201000000.0,0.11067123,0.016939474,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,2023,,,,,,,0.0,0.0,300000000.0,0.003364256,1.6910993,0.0,0,0,300000000,0.003364256,2.8685887,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.1774895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,2020,,,,,,,,,,,,,0,0,100000000,0.018798323,0.0,0.0,,,,,,,0.0,0.0,100000000.0,0.018798323,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054238822,,,,0.054238822,,,,,,
Iraq,2021,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,14000000,0.036753226,0.00689123,0.0,,,,,,,0.0,0.0,14000000.0,0.036753226,0.00689123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006734352,0.0,,,0.006734352,,,,,,
Iraq,2022,,,,,,,,,,,,,0,0,0,0.0022473868,11.236934,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0022473868,11.236934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2020,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
Ireland,2022,,,,,,,,,,,,,0,0,0,0.5375158,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.019907992,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5176078,0.0,0.0,,,,,,,,,,,,,,,,,
Isle of Man,2020,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2020,,,,,,,,,,,,,0,0,580000000,0.07993161,0.0,0.0,,,,,,,0.0,0.0,580000000.0,0.07993161,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.14034489,,,,0.14034489,,,,,0.0,
Italy,2020,,,,,,,,,,,,,0,0,130000000,0.031932466,0.040335745,0.0,,,,,,,0.0,0.0,70000000.0,0.00840328,0.0,0.0,,,,,,,0.0,0.0,60000000.0,0.018487217,0.036974434,0.0,0.0,0.0,0.0,0.005041968,0.003361312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0068538096,,,,0.0036905129,0.0,,0.0031632967,,,
Italy,2021,,,,,,,,,,,,,0,0,59000000,0.001688039,0.0,0.0,,,,,,,0.0,0.0,0.0,0.001688039,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,59000000.0,0.0,0.0,0.0,,,,,,,,,,,,,0.002799256,,,,0.0,,,,,0.002799256,
Italy,2022,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,30.548395,0.033876788,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0033876789,0.025407592,0.0,0.0,0.0,0.0,0.020326074,0.008469197,0.0,,,,,,,,,,,,,0.0,0.0,0.0,30.506048,0.0,0.0,0.0,0.0,0.0,0.018632235,0.0,,,,,,,,,,,,
Italy,2023,,,,,,,,,,,,,0,0,9750000000,0.03397272,0.18684997,0.0,,,,,,,0.0,0.0,9650000000.0,0.028876813,0.0,0.0,,,,,,,0.0,0.0,100000000.0,0.003397272,0.18684997,0.0,0.0,0.0,0.0,0.001698636,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,2020,,,,,,,,,,,,,0,1200000000,6000000000,0.06706867,0.13892797,0.0,,,,,,,0.0,1200000000.0,5800000000.0,0.0654718,0.09102177,0.0,,,,,,,0.0,0.0,200000000.0,0.0015968732,0.047906198,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11904507,,,,0.1150769,,,0.003968169,,,
Japan,2021,,,,,,,0.0,2300000000.0,8250000000.0,0.00080248754,0.15728755,0.04814925,0,2300000000,10600000000,0.04975423,0.47346765,0.04814925,,,,,,,0.0,0.0,100000000.0,0.00962985,0.0,0.0,,,,,,,0.0,0.0,2000000000.0,0.018457213,0.31618008,0.0,0.0,0.0,250000000.0,0.020864677,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.21453679,,0.16697438,,0.002023932,0.00505983,,0.04047864,,,
Japan,2022,,,,,,,0.0,2800000000.0,8800000000.0,0.0024202976,0.14763816,0.0,0,2800000000,11693000000,0.09035778,11.910285,0.0,,,,,,,0.0,0.0,141000000.0,0.0016135317,0.006454127,0.0,,,,,,,0.0,0.0,2752000000.0,0.02178268,0.21944033,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.06454127,11.536752,0.0,,,,,,,,,,,,,,,,,
Japan,2023,,,,,,,0.0,0.0,0.0,0.00081106613,0.034875844,0.04379757,0,0,0,0.009732793,0.16464642,0.04379757,,,,,,,0.0,0.0,0.0,0.0048663965,0.01459919,0.0,,,,,,,0.0,0.0,0.0,0.0040553305,0.11517139,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,2020,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,
Kazakhstan,2021,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
Kazakhstan,2023,,,,,,,,,,,,,0,0,0,0.07140438,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.07140438,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2020,0.0,0.0,250000000.0,0.0,0.0,0.0,,,,,,,0,0,260000000,0.54822683,0.0,0.0,,,,,,,0.0,0.0,10000000.0,0.54822683,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25827846,0.24834469,,,0.009933787,,,,,,
Kenya,2021,,,,,,,,,,,,,0,0,0,0.016979333,0.0,0.0,,,,,,,0.0,0.0,0.0,0.016979333,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,
Kenya,2023,,,,,,,,,,,,,0,0,0,0.045371566,0.018148627,0.0,,,,,,,0.0,0.0,0.0,0.045371566,0.018148627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,2021,,,,,,,,,,,,,0,0,0,0.2297885,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2297885,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,
Kyrgyzstan,2022,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Laos,2020,,,,,,,,,,,,,0,0,0,0.027324656,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.027324656,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
Laos,2021,,,,,,,0.0,0.0,120000.0,0.0,0.0,0.0,0,0,120000,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00063737744,,0.00063737744,,,,,0.0,,,
Laos,2022,,,,,,,,,,,,,0,0,0,0.013281135,0.02656227,0.0,,,,,,,0.0,0.0,0.0,0.013281135,0.02656227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,2022,,,,,,,,,,,,,0,0,0,5.67367,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.67367,0.0,0.0,,,,,,,,,,,,,,,,,
Latvia,2023,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,2020,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,
Lebanon,2023,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Lesotho,2020,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
Lesotho,2021,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
Lithuania,2022,,,,,,,,,,,,,0,0,0,13.854253,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.854253,0.0,0.0,,,,,,,,,,,,,,,,,
Low-income countries,2020,0.0,0.0,993000000.0,0.0,0.0,0.0,,,,,,,0,0,1273000000,0.15641104,0.11084015,97.81173,,,,,,,0.0,0.0,280000000.0,0.1442098,0.09187678,97.77498,,,,,,,0.0,0.0,0.0,0.0052921027,0.005880114,0.0,0.0,0.0,0.0,0.006468125,0.0014700285,0.03675071,,,,,,,0.0,0.0,0.0,0.00044100854,0.011613226,0.0,,,,,,,,,,,,,0.27188262,0.21208125,,,0.05980136,0.0,,0.0,,0.0,
Low-income countries,2021,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.102464,0.10918999,3.7649794,0.0,0.0,0.0,0.0045793965,0.0,0.24900468,0.0,0.0,0.0,0.089870654,0.08543436,3.5159748,,,,,,,0.0,0.0,0.0,0.005151821,0.02375562,0.0,0.0,0.0,0.0,0.0028621228,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,
Low-income countries,2022,0.0,0.0,640000000.0,0.34351218,0.0,0.0,0.0,0.0,0.0,0.14827463,0.41709206,0.5574234,0,0,666000000,0.7232569,0.68298304,2.6658773,,,,,,,0.0,0.0,10000000.0,0.17349803,0.19245043,2.108454,,,,,,,0.0,0.0,16000000.0,0.05267651,0.072604395,0.0,0.0,0.0,0.0,0.0052955225,0.0008361351,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
Low-income countries,2023,,,,,,,14800000000.0,0.0,8900000000.0,0.61111695,1.2751386,0.0,14900000000,0,8930000000,1.2135521,1.5170081,0.0,,,,,,,100000000.0,0.0,10000000.0,0.4639334,0.15125315,0.0,,,,,,,0.0,0.0,20000000.0,0.12642863,0.07162481,0.0,0.0,0.0,0.0,0.002577408,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.009495713,0.018991426,0.0,,,,,,,,,,,,,,,,,
Lower-middle-income countries,2020,0.0,0.0,250000000.0,0.0,0.0,0.0,0.0,0.0,2500000.0,2.9676168e-05,0.002819236,0.02299903,0,800000000,37023327000,0.17194371,0.0952605,0.73285294,0.0,0.0,66000000.0,2.9676168e-05,0.0,0.0,0.0,800000000.0,16408861000.0,0.12814169,0.061696753,0.62305117,,,,,,,0.0,0.0,20133966000.0,0.031783175,0.028281387,0.08680279,0.0,0.0,0.0,0.011247268,0.0019289509,0.0,,,,,,,0.0,0.0,162000000.0,0.0006231995,0.000534171,0.0,0.0,0.0,0.0,8.90285e-05,0.0,0.0,,,,,,,0.48604628,0.0032820273,3.2820273e-05,0.0,0.21541733,0.0,,0.2643209,0.0008664552,0.0021267538,
Lower-middle-income countries,2021,0.0,0.0,0.0,0.0,0.0,0.0,1978063000.0,0.0,1853891000.0,0.07997567,0.4163543,0.06596234,1978063000,300000000,11827144000,0.19990987,0.50034636,0.14857651,0.0,0.0,20000000.0,0.0020814782,0.0007915481,0.0,0.0,0.0,3294000000.0,0.07024256,0.01885057,0.05329757,,,,,,,0.0,300000000.0,6449253000.0,0.033684768,0.062444348,0.029316595,0.0,0.0,0.0,0.0039577405,0.0010260808,0.0,,,,,,,0.0,0.0,0.0,0.0026384937,0.00017589958,0.0,,,,,,,0.0,0.0,210000000.0,0.0073291487,0.0007035983,,0.13528278,0.0,0.021205418,,0.03767786,0.0,,0.07376869,0.00022876661,0.0,0.0024020495
Lower-middle-income countries,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357400000.0,0.012242421,0.25372562,0.103277296,10000000000,7000000,24928471000,0.18813294,0.76860356,5.9770284,0.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,7000000.0,24165000000.0,0.15018724,0.4953829,5.7417536,,,,,,,0.0,0.0,406071000.0,0.020191291,0.01096596,0.12764609,0.0,0.0,0.0,0.0032781838,0.0011604191,0.0043515717,,,,,,,0.0,0.0,0.0,0.0013925028,0.007368661,0.0,0.0,0.0,0.0,0.0008413038,0.0,0.0,,,,,,,,,,,,,,,,,
Lower-middle-income countries,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000000.0,0.0008031178,0.046523467,0.07709931,0,0,442052000,0.052690264,0.16532753,0.116509445,0.0,0.0,0.0,0.0,0.018012784,0.0,0.0,0.0,33000000.0,0.035451915,0.04893282,0.0006883867,,,,,,,0.0,0.0,109052000.0,0.007285426,0.0406435,0.032985196,0.0,0.0,0.0,0.0049908035,0.0010038973,0.005736556,,,,,,,0.0,0.0,0.0,0.00097521447,0.00074575224,0.0,0.0,0.0,0.0,0.0031837884,0.009465317,0.0,,,,,,,,,,,,,,,,,
Luxembourg,2021,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,
Luxembourg,2022,,,,,,,,,,,,,0,0,0,6.7943068,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.7943068,0.0,0.0,,,,,,,,,,,,,,,,,
Madagascar,2020,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.15588917,0.0,0.0,,,,,,,0.0,0.0,0.0,0.14171742,0.0,0.0,,,,,,,0.0,0.0,0.0,0.014171742,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,0.0,,,
Madagascar,2021,,,,,,,,,,,,,0,0,0,0.010375004,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0034583346,0.0,0.0,,,,,,,0.0,0.0,0.0,0.006916669,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,
Madagascar,2022,,,,,,,,,,,,,0,0,16000000,0.75645727,0.006754083,0.0,,,,,,,0.0,0.0,0.0,0.11481941,0.006754083,0.0,,,,,,,0.0,0.0,16000000.0,0.64163786,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,2023,,,,,,,,,,,,,0,0,20000000,0.24071963,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,20000000.0,0.24071963,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,2020,,,,,,,,,,,,,0,0,0,0.005160742,0.0,0.0,,,,,,,0.0,0.0,0.0,0.005160742,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,
Malawi,2021,,,,,,,,,,,,,0,0,0,0.06536032,0.25641358,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.06536032,0.25641358,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
Malawi,2022,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.65179086,1.9161671,0.0,,,,,,,0.0,0.0,0.0,0.30384237,0.9066264,0.0,,,,,,,0.0,0.0,0.0,0.34794852,1.0095408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,2023,,,,,,,,,,,,,0,0,0,3.243876,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.243876,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2020,,,,,,,,,,,,,0,0,6800000,0.0,0.0,0.0,,,,,,,0.0,0.0,6800000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020157828,,,,0.0020157828,,,,,,
Malaysia,2021,,,,,,,,,,,,,0,0,1460000000,0.23530202,0.0089355195,0.0,,,,,,,0.0,0.0,1460000000.0,0.23530202,0.0089355195,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39144087,,,,0.39144087,,,,,,
Malaysia,2022,,,,,,,,,,,,,0,0,240000,0.14732654,0.0,0.053037554,,,,,,,0.0,0.0,240000.0,0.050091024,0.0,0.053037554,,,,,,,,,,,,,0.0,0.0,0.0,0.097235516,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,2023,,,,,,,,,,,,,0,0,0,0.011658909,0.0,0.0,,,,,,,0.0,0.0,0.0,0.011658909,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,2021,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
Mali,2020,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
Mali,2022,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.044260327,0.05311239,0.0,,,,,,,0.0,0.0,0.0,0.044260327,0.05311239,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2022,,,,,,,,,,,,,0,0,0,14.251078,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,14.251078,0.0,0.0,,,,,,,,,,,,,,,,,
Marshall Islands,2022,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,2020,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,0,0,0.20006202,0.0,15.560379,,,,,,,0.0,0.0,0.0,0.20006202,0.0,15.560379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,
Mauritania,2022,,,,,,,,,,,,,0,0,0,0.29559898,0.0,0.0,,,,,,,0.0,0.0,0.0,0.29559898,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,2023,,,,,,,,,,,,,0,0,0,0.020563485,0.0,0.0,,,,,,,0.0,0.0,0.0,0.020563485,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,2022,,,,,,,,,,,,,0,0,0,0.07695398,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.07695398,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,2023,,,,,,,,,,,,,0,0,0,0.076889776,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.076889776,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,2020,,,,,,,0.0,0.0,75000000.0,0.0079366155,0.019047877,0.0,0,0,410000000,0.06508025,0.019047877,0.0,,,,,,,0.0,0.0,0.0,0.023809846,0.0,0.0,,,,,,,0.0,0.0,335000000.0,0.033333786,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037596904,,0.006877482,,0.0,,,0.03071942,,,
Mexico,2021,,,,,,,0.0,0.0,200000000.0,0.002367702,0.0,0.0,0,0,1120000000,0.05603561,0.002367702,0.0,,,,,,,0.0,0.0,60000000.0,0.02367702,0.0,0.0,,,,,,,0.0,0.0,860000000.0,0.029990891,0.002367702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08799226,,0.015712904,,0.004713871,,,0.067565486,,,
Mexico,2022,,,,,,,0.0,0.0,25000000.0,0.0039214417,0.010980037,1.9011151,0,0,76000000,0.04392015,0.010980037,1.9011151,,,,,,,0.0,0.0,0.0,0.010195749,0.0,0.0,,,,,,,0.0,0.0,51000000.0,0.02980296,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,2020,,,,,,,,,,,,,0,0,1700000,0.30355093,0.0,0.0,,,,,,,0.0,0.0,1700000.0,0.30355093,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0127694905,,,,0.0127694905,,,0.0,,,
Mongolia,2021,,,,,,,,,,,,,0,0,0,0.35844627,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.35844627,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,
